SN,latitude,longitude,x,y,species,code,dia_cm,height_m,class
33317,27.44646918,85.03752342,306045,3037419,Adina cardifolia,,25,29,3
33318,27.44768101,85.04723439,307007,3037538,Albizia spp,,84,16,2
33319,27.44240327,85.03755602,306042,3036968,Alnus nepalensis,,21,21,4
33320,27.44547309,85.04477492,306761,3037297,Anogeissus latifolia,,18,27,2
33321,27.44683051,85.03769275,306063,3037459,Bombax ceiba,,88,29,4
33322,27.44784283,85.04758058,307042,3037555,Cedrela toona,,66,30,2
33323,27.45100665,85.04092852,306390,3037916,Dalbergia sissoo,,27,25,2
33324,27.44506687,85.04707398,306987,3037249,Eugenia Jambolana,,70,27,4
33325,27.45590003,85.04206748,306511,3038457,Hymenodictyon excelsum,,49,25,2
33326,27.44324277,85.03742255,306030,3037061,Lagerstroemia parviflora,,13,24,4
33327,27.45517545,85.04187073,306490,3038377,Michelia champaca,,21,17,4
33328,27.44664305,85.04466099,306751,3037427,Pinus roxburghii,,53,26,4
33329,27.44642256,85.03954926,306246,3037410,Pinus wallichiana,,60,28,3
33330,27.43844403,85.03671076,305951,3036531,Quercus spp,,84,16,4
33331,27.4476828,85.03956388,306249,3037550,Schima wallichii,,54,23,4
33332,27.44602377,85.0374852,306041,3037369,Shorea robusta,,32,27,1
33333,27.44833902,85.04554921,306842,3037613,Terminalia alata,,21,18,4
33334,27.44754877,85.04296227,306585,3037530,Trewia nudiflora,,80,18,2
33335,27.44183268,85.03875936,306159,3036903,Tsuga spp,,22,17,4
33336,27.44861402,85.04049057,306342,3037652,Terai spp,,79,15,3
33337,27.43826257,85.03696944,305976,3036510,Hill spp,,21,29,4
33338,27.44375606,85.03724335,306013,3037119,Abies spp,,70,20,2
33339,27.45081471,85.04234511,306530,3037893,Acacia catechu,,50,28,4
33340,27.44478104,85.03894588,306183,3037230,Adina cardifolia,,14,15,4
33341,27.44426862,85.0430073,306584,3037166,Albizia spp,,50,16,2
33342,27.44790892,85.0461801,306904,3037565,Alnus nepalensis,,56,30,3
33343,27.44122415,85.03720937,306005,3036838,Anogeissus latifolia,,52,28,1
33344,27.44785796,85.03987009,306280,3037569,Bombax ceiba,,32,23,1
33345,27.44220182,85.03786187,306071,3036945,Cedrela toona,,51,18,3
33346,27.44002732,85.03649199,305932,3036707,Abies spp,,30,15,2
33347,27.44211002,85.03931174,306215,3036933,Acacia catechu,,36,23,2
33348,27.45425924,85.04429055,306728,3038271,Adina cardifolia,,19,20,4
33349,27.4421255,85.03682208,305968,3036939,Albizia spp,,78,29,4
33350,27.44594009,85.04619494,306902,3037347,Alnus nepalensis,,75,21,3
33351,27.44490795,85.04110674,306397,3037240,Anogeissus latifolia,,99,26,4
33352,27.44480901,85.04245754,306530,3037227,Bombax ceiba,,47,15,3
33353,27.44638568,85.04404281,306690,3037399,Cedrela toona,,57,29,4
33354,27.45321873,85.04095722,306397,3038161,Dalbergia sissoo,,38,17,1
33355,27.44036956,85.03797079,306079,3036742,Eugenia Jambolana,,72,17,1
33356,27.44945905,85.03940658,306237,3037747,Hymenodictyon excelsum,,46,19,4
33357,27.44845023,85.03901847,306197,3037636,Lagerstroemia parviflora,,32,27,4
33358,27.44562775,85.04262508,306548,3037318,Michelia champaca,,80,17,1
33359,27.45106625,85.04441815,306735,3037917,Pinus roxburghii,,68,23,2
33360,27.44787286,85.03871995,306166,3037572,Pinus wallichiana,,71,26,1
33361,27.45170003,85.04274936,306571,3037990,Quercus spp,,20,27,3
33362,27.44840747,85.04689097,306975,3037619,Schima wallichii,,44,18,1
33363,27.44765626,85.03784082,306079,3037550,Shorea robusta,,23,21,2
33364,27.44623847,85.04649744,306932,3037379,Terminalia alata,,31,22,1
33365,27.44954114,85.0465071,306939,3037745,Trewia nudiflora,,46,20,2
33366,27.4481285,85.04301866,306592,3037594,Tsuga spp,,73,30,1
33367,27.44870268,85.04544926,306833,3037654,Terai spp,,73,30,1
33368,27.44386492,85.04188204,306472,3037123,Hill spp,,12,25,2
33369,27.44941362,85.04525481,306815,3037733,Abies spp,,77,15,3
33370,27.4428141,85.04110493,306393,3037008,Acacia catechu,,87,30,4
33371,27.45337587,85.04462987,306760,3038173,Adina cardifolia,,18,26,2
33372,27.44425321,85.04045928,306332,3037169,Albizia spp,,34,23,3
33373,27.44411143,85.03972248,306259,3037154,Abies spp,,67,22,2
33374,27.44544977,85.04717142,306997,3037291,Acacia catechu,,97,21,4
33375,27.4515844,85.04179159,306476,3037979,Adina cardifolia,,61,16,2
33376,27.45525699,85.04177124,306481,3038386,Albizia spp,,42,22,4
33377,27.45125736,85.03974947,306274,3037946,Alnus nepalensis,,76,29,4
33378,27.44621441,85.043001,306586,3037382,Anogeissus latifolia,,87,24,1
33379,27.44342615,85.04387939,306668,3037072,Bombax ceiba,,51,26,1
33380,27.45139994,85.04129171,306427,3037959,Cedrela toona,,13,24,2
33381,27.45141846,85.04524699,306818,3037955,Dalbergia sissoo,,69,15,3
33382,27.4432205,85.03836477,306123,3037058,Eugenia Jambolana,,46,30,1
33383,27.44954123,85.04438297,306729,3037748,Hymenodictyon excelsum,,50,18,2
33384,27.44559727,85.04404316,306688,3037312,Lagerstroemia parviflora,,33,24,3
33385,27.45453778,85.04399387,306699,3038303,Michelia champaca,,27,30,3
33386,27.44315611,85.03810359,306097,3037051,Pinus roxburghii,,94,29,4
33387,27.44682983,85.04278961,306567,3037451,Pinus wallichiana,,18,30,4
33388,27.44671985,85.04163075,306452,3037440,Quercus spp,,19,18,2
33389,27.44308634,85.03961986,306247,3037041,Schima wallichii,,48,15,2
33390,27.44955287,85.04306659,306599,3037752,Shorea robusta,,63,28,1
33391,27.44928035,85.03979917,306275,3037727,Terminalia alata,,86,15,2
33392,27.45010081,85.04292897,306586,3037813,Trewia nudiflora,,85,17,4
33393,27.44683233,85.0394598,306237,3037456,Tsuga spp,,13,30,3
33394,27.45450129,85.0417878,306481,3038302,Terai spp,,28,26,3
33395,27.45109633,85.04604443,306896,3037918,Hill spp,,72,19,4
33396,27.45028224,85.04368632,306661,3037832,Abies spp,,87,19,2
33397,27.44583418,85.04471126,306755,3037337,Acacia catechu,,76,15,2
33398,27.44239285,85.03977046,306260,3036964,Adina cardifolia,,85,19,3
33399,27.44164018,85.0383145,306115,3036882,Albizia spp,,46,22,3
33400,27.44580383,85.04368418,306653,3037335,Alnus nepalensis,,88,30,3
33401,27.44628681,85.0468364,306966,3037384,Anogeissus latifolia,,100,27,1
33402,27.44012865,85.03745355,306027,3036716,Bombax ceiba,,19,22,3
33403,27.44776895,85.04231825,306522,3037555,Cedrela toona,,68,21,4
33404,27.45123072,85.04218931,306515,3037939,Dalbergia sissoo,,61,15,2
33405,27.45221251,85.0436252,306659,3038046,Eugenia Jambolana,,39,16,4
33406,27.44218056,85.0393016,306214,3036941,Hymenodictyon excelsum,,67,22,1
33407,27.44287777,85.04614721,306892,3037007,Lagerstroemia parviflora,,36,19,2
33408,27.44312367,85.03922226,306207,3037045,Michelia champaca,,18,27,1
33409,27.45062195,85.04143807,306440,3037873,Pinus roxburghii,,37,18,2
33410,27.44492335,85.04670879,306951,3037233,Pinus wallichiana,,94,16,2
33411,27.45076657,85.04192272,306488,3037888,Quercus spp,,73,23,4
33412,27.4451977,85.03830395,306120,3037277,Schima wallichii,,60,23,4
33413,27.44849011,85.04547153,306835,3037630,Shorea robusta,,63,28,1
33414,27.44928252,85.04290224,306582,3037722,Terminalia alata,,60,27,2
33415,27.44606741,85.04669656,306951,3037360,Trewia nudiflora,,40,15,4
33416,27.44677553,85.03955006,306246,3037450,Tsuga spp,,99,18,2
33417,27.44887347,85.04486778,306776,3037674,Terai spp,,58,17,4
33418,27.44533039,85.04708685,306989,3037278,Hill spp,,42,16,3
33419,27.44666443,85.03982449,306273,3037437,Abies spp,,49,29,1
33420,27.44241255,85.03737037,306023,3036970,Acacia catechu,,77,15,3
33421,27.4461175,85.04455751,306740,3037369,Adina cardifolia,,84,19,1
33422,27.4442324,85.04335125,306618,3037162,Albizia spp,,95,16,1
33423,27.45070487,85.04159963,306456,3037882,Alnus nepalensis,,90,26,2
33424,27.44019533,85.03823966,306105,3036722,Anogeissus latifolia,,80,21,4
33425,27.45178592,85.04020769,306320,3038004,Bombax ceiba,,55,28,2
33426,27.45229599,85.04018352,306319,3038060,Cedrela toona,,93,18,2
33427,27.44908195,85.03891713,306188,3037706,Abies spp,,68,27,4
33428,27.44971377,85.04597108,306886,3037765,Acacia catechu,,49,22,4
33429,27.45061974,85.04101996,306398,3037873,Adina cardifolia,,52,23,3
33430,27.44257159,85.03856964,306142,3036985,Albizia spp,,51,25,1
33431,27.45305847,85.04282515,306581,3038141,Alnus nepalensis,,17,29,1
33432,27.44156879,85.03829737,306113,3036875,Anogeissus latifolia,,14,23,2
33433,27.445962,85.0380753,306099,3037362,Bombax ceiba,,62,29,4
33434,27.44491047,85.03981526,306269,3037242,Cedrela toona,,82,16,1
33435,27.45246832,85.04202663,306501,3038076,Dalbergia sissoo,,56,17,4
33436,27.44458616,85.03982175,306269,3037207,Eugenia Jambolana,,12,24,2
33437,27.44770564,85.04022588,306315,3037552,Hymenodictyon excelsum,,27,23,4
33438,27.44803871,85.03900225,306194,3037590,Lagerstroemia parviflora,,27,22,2
33439,27.45037884,85.04454898,306747,3037841,Michelia champaca,,96,29,2
33440,27.4422861,85.03828847,306114,3036954,Pinus roxburghii,,62,21,2
33441,27.44622977,85.04499516,306784,3037381,Pinus wallichiana,,30,19,1
33442,27.44685406,85.04321859,306609,3037453,Quercus spp,,94,23,1
33443,27.45055212,85.04475877,306768,3037860,Schima wallichii,,100,15,4
33444,27.44869415,85.04330636,306621,3037656,Shorea robusta,,80,24,3
33445,27.45577038,85.04212075,306516,3038442,Terminalia alata,,99,17,2
33446,27.45154456,85.04317051,306612,3037972,Trewia nudiflora,,50,26,3
33447,27.44776696,85.04514706,306801,3037551,Tsuga spp,,38,28,3
33448,27.44553774,85.04190456,306477,3037309,Terai spp,,66,29,3
33449,27.44925343,85.03891119,306187,3037725,Hill spp,,84,24,1
33450,27.44806918,85.04334538,306624,3037587,Abies spp,,18,17,3
33451,27.45064666,85.0435771,306651,3037872,Acacia catechu,,77,30,4
33452,27.44982103,85.0424719,306540,3037782,Adina cardifolia,,50,24,2
33453,27.4496013,85.04446006,306737,3037755,Albizia spp,,72,16,2
33454,27.44827626,85.04135206,306427,3037613,Alnus nepalensis,,37,23,3
33455,27.45238775,85.04179402,306478,3038068,Anogeissus latifolia,,88,20,2
33456,27.44464521,85.03944397,306232,3037214,Bombax ceiba,,88,28,3
33457,27.44980992,85.04512082,306802,3037777,Cedrela toona,,22,24,4
33458,27.44977644,85.04151609,306446,3037779,Dalbergia sissoo,,80,17,1
33459,27.44414994,85.04007657,306294,3037158,Eugenia Jambolana,,24,25,3
33460,27.44608621,85.03927629,306218,3037374,Hymenodictyon excelsum,,86,28,1
33461,27.44688383,85.04058071,306348,3037460,Lagerstroemia parviflora,,65,15,2
33462,27.44835419,85.0391229,306207,3037625,Michelia champaca,,59,26,1
33463,27.4437995,85.04508951,306789,3037111,Pinus roxburghii,,92,17,3
33464,27.44559071,85.04329754,306615,3037312,Pinus wallichiana,,68,22,2
33465,27.44505853,85.04443302,306726,3037252,Quercus spp,,67,15,4
33466,27.4494849,85.04702296,306990,3037738,Schima wallichii,,26,30,1
33467,27.45582598,85.04247583,306551,3038448,Shorea robusta,,68,29,3
33468,27.44565585,85.04545658,306828,3037316,Terminalia alata,,78,19,3
33469,27.44782344,85.04720748,307005,3037554,Trewia nudiflora,,83,17,4
33470,27.45356645,85.04163134,306464,3038199,Tsuga spp,,14,18,1
33471,27.4397944,85.03666575,305949,3036681,Terai spp,,84,21,3
33472,27.45182081,85.04504264,306798,3038000,Hill spp,,70,29,2
33473,27.45435726,85.04254925,306556,3038285,Abies spp,,36,27,4
33474,27.45172342,85.04521204,306815,3037989,Acacia catechu,,10,23,4
33475,27.4456735,85.0411619,306404,3037325,Adina cardifolia,,55,19,2
33476,27.44735797,85.04391331,306679,3037507,Albizia spp,,87,21,1
33477,27.44955709,85.04574425,306863,3037748,Alnus nepalensis,,71,15,3
33478,27.44428253,85.04139443,306424,3037170,Anogeissus latifolia,,91,16,1
33479,27.44355016,85.04300438,306582,3037087,Bombax ceiba,,59,27,1
33480,27.44812109,85.04462248,306750,3037591,Cedrela toona,,83,15,1
33481,27.44879571,85.04664593,306951,3037662,Abies spp,,86,21,4
33482,27.44757729,85.04371544,306659,3037532,Acacia catechu,,75,29,2
33483,27.44351661,85.0399311,306278,3037088,Adina cardifolia,,86,21,2
33484,27.44951312,85.03973357,306269,3037753,Albizia spp,,78,26,2
33485,27.44452939,85.04340979,306624,3037195,Alnus nepalensis,,59,25,4
33486,27.4466478,85.04338195,306625,3037429,Anogeissus latifolia,,13,27,4
33487,27.44251592,85.0406093,306344,3036976,Bombax ceiba,,69,17,3
33488,27.44868427,85.04545398,306833,3037652,Cedrela toona,,26,17,2
33489,27.45030947,85.04270689,306565,3037836,Dalbergia sissoo,,23,23,2
33490,27.45054104,85.03901074,306200,3037868,Eugenia Jambolana,,62,19,4
33491,27.44702686,85.04308919,306597,3037472,Hymenodictyon excelsum,,86,20,1
33492,27.45098498,85.0406513,306362,3037914,Lagerstroemia parviflora,,95,25,2
33493,27.44399791,85.04326515,306609,3037136,Michelia champaca,,17,17,1
33494,27.45190069,85.04197452,306495,3038014,Pinus roxburghii,,92,28,3
33495,27.45122002,85.04524369,306817,3037933,Pinus wallichiana,,16,25,3
33496,27.45027762,85.04231663,306526,3037833,Quercus spp,,23,16,3
33497,27.44452163,85.04670137,306949,3037189,Schima wallichii,,22,26,2
33498,27.44545744,85.03824174,306115,3037306,Shorea robusta,,46,15,2
33499,27.44670007,85.04780103,307062,3037428,Terminalia alata,,88,27,4
33500,27.45494284,85.04258228,306560,3038350,Trewia nudiflora,,12,24,2
33501,27.44631324,85.03869738,306161,3037400,Tsuga spp,,20,24,1
33502,27.44594124,85.04749417,307030,3037345,Terai spp,,51,23,3
33503,27.44431066,85.04090708,306376,3037174,Hill spp,,58,29,3
33504,27.45578572,85.04289934,306593,3038443,Abies spp,,50,19,2
33505,27.44988235,85.03911868,306209,3037794,Acacia catechu,,36,30,3
33506,27.44509973,85.04310669,306595,3037258,Adina cardifolia,,48,28,3
33507,27.44704454,85.04399764,306686,3037472,Albizia spp,,31,26,3
33508,27.44357723,85.03993483,306279,3037095,Alnus nepalensis,,86,27,3
33509,27.45037332,85.0395632,306254,3037848,Anogeissus latifolia,,48,28,2
33510,27.44975996,85.04223586,306517,3037776,Bombax ceiba,,10,29,2
33511,27.44598566,85.04361448,306647,3037356,Cedrela toona,,42,24,1
33512,27.44987343,85.04286777,306580,3037788,Dalbergia sissoo,,13,19,3
33513,27.45353997,85.04393433,306691,3038192,Eugenia Jambolana,,73,29,3
33514,27.45065175,85.04504309,306796,3037871,Hymenodictyon excelsum,,47,17,1
33515,27.44816042,85.04345554,306635,3037597,Lagerstroemia parviflora,,78,23,4
33516,27.44659548,85.0419465,306483,3037426,Michelia champaca,,12,25,4
33517,27.44511372,85.0452217,306804,3037257,Pinus roxburghii,,97,25,2
33518,27.44924934,85.03987159,306282,3037723,Pinus wallichiana,,60,26,3
33519,27.44793604,85.03989087,306282,3037578,Quercus spp,,98,21,2
33520,27.44965594,85.04155806,306450,3037766,Schima wallichii,,97,24,2
33521,27.45002986,85.04643383,306932,3037799,Shorea robusta,,72,26,3
33522,27.44383454,85.03847548,306135,3037125,Terminalia alata,,74,30,2
33523,27.45540989,85.04171301,306475,3038403,Trewia nudiflora,,22,22,1
33524,27.44370748,85.04332307,306614,3037104,Tsuga spp,,18,28,3
33525,27.44813545,85.04637682,306923,3037590,Terai spp,,17,24,2
33526,27.44212053,85.03751439,306037,3036937,Hill spp,,43,16,2
33527,27.44791309,85.03764244,306060,3037579,Abies spp,,12,26,1
33528,27.44924891,85.03947896,306244,3037724,Acacia catechu,,86,17,2
33529,27.44780147,85.04318427,306607,3037558,Adina cardifolia,,96,23,3
33530,27.44421098,85.04026662,306313,3037164,Albizia spp,,49,25,4
33531,27.4472111,85.04260181,306549,3037493,Alnus nepalensis,,94,17,2
33532,27.45157031,85.0432471,306620,3037975,Anogeissus latifolia,,41,30,4
33533,27.44325878,85.04253954,306536,3037055,Bombax ceiba,,62,25,2
33534,27.45492977,85.04252956,306555,3038348,Cedrela toona,,75,23,4
33535,27.4530108,85.04455663,306752,3038133,Abies spp,,48,20,4
33536,27.44764719,85.0434056,306629,3037540,Acacia catechu,,46,15,4
33537,27.43966946,85.03719768,306001,3036666,Adina cardifolia,,10,27,1
33538,27.44334783,85.03854716,306141,3037071,Albizia spp,,93,27,4
33539,27.44335966,85.03820693,306108,3037073,Alnus nepalensis,,26,27,1
33540,27.44732466,85.04795121,307078,3037497,Anogeissus latifolia,,80,30,1
33541,27.45068943,85.0392943,306228,3037884,Bombax ceiba,,83,21,3
33542,27.45318425,85.04122948,306423,3038157,Cedrela toona,,70,28,4
33543,27.4440398,85.0450196,306782,3037138,Dalbergia sissoo,,78,18,1
33544,27.4484378,85.04742557,307028,3037621,Eugenia Jambolana,,46,20,4
33545,27.45401461,85.04351076,306650,3038246,Hymenodictyon excelsum,,38,25,1
33546,27.44153085,85.03840971,306124,3036870,Lagerstroemia parviflora,,91,21,4
33547,27.44520094,85.03797858,306088,3037278,Michelia champaca,,74,27,1
33548,27.45089205,85.04344145,306638,3037900,Pinus roxburghii,,63,23,2
33549,27.4487164,85.03834255,306130,3037667,Pinus wallichiana,,65,19,3
33550,27.44979969,85.04432666,306724,3037777,Quercus spp,,81,16,4
33551,27.44565799,85.04263206,306549,3037321,Schima wallichii,,31,29,1
33552,27.44760219,85.04719408,307003,3037529,Shorea robusta,,78,29,4
33553,27.45130227,85.04538247,306831,3037942,Terminalia alata,,73,16,1
33554,27.44907612,85.04167119,306460,3037701,Trewia nudiflora,,41,28,3
33555,27.44688946,85.04052379,306343,3037461,Tsuga spp,,45,20,2
33556,27.44817363,85.04172025,306463,3037601,Terai spp,,28,26,3
33557,27.4539217,85.04454278,306752,3038234,Hill spp,,59,27,2
33558,27.44921022,85.04161087,306454,3037716,Abies spp,,59,15,3
33559,27.44719472,85.04135898,306426,3037493,Acacia catechu,,26,26,3
33560,27.44718922,85.04095578,306386,3037493,Adina cardifolia,,70,16,1
33561,27.44340247,85.04013217,306298,3037075,Albizia spp,,89,25,3
33562,27.44308388,85.04640086,306917,3037030,Alnus nepalensis,,37,26,4
33563,27.4443687,85.04646005,306925,3037172,Anogeissus latifolia,,83,19,1
33564,27.4468525,85.03969461,306261,3037458,Bombax ceiba,,34,16,1
33565,27.44466918,85.04497615,306779,3037208,Cedrela toona,,91,28,1
33566,27.44783769,85.03929295,306223,3037568,Dalbergia sissoo,,77,21,4
33567,27.45206784,85.04532217,306826,3038027,Eugenia Jambolana,,34,22,1
33568,27.43878158,85.03732248,306012,3036567,Hymenodictyon excelsum,,86,15,1
33569,27.44781522,85.04406707,306695,3037558,Lagerstroemia parviflora,,42,18,4
33570,27.44701682,85.03969056,306261,3037476,Michelia champaca,,17,27,2
33571,27.45237791,85.0419578,306494,3038067,Pinus roxburghii,,32,24,3
33572,27.44647804,85.04028294,306318,3037415,Pinus wallichiana,,57,25,2
33573,27.44803033,85.04095157,306387,3037586,Quercus spp,,99,23,4
33574,27.4477939,85.04199921,306490,3037559,Schima wallichii,,59,26,4
33575,27.44493081,85.04178684,306464,3037242,Shorea robusta,,52,29,2
33576,27.4540746,85.04317642,306617,3038253,Terminalia alata,,85,26,4
33577,27.4436072,85.04315143,306597,3037093,Trewia nudiflora,,46,19,1
33578,27.44697674,85.03876986,306170,3037473,Tsuga spp,,74,25,2
33579,27.44681201,85.03856223,306149,3037455,Terai spp,,42,29,4
33580,27.44434532,85.04160388,306445,3037177,Hill spp,,39,20,4
33581,27.44067891,85.03849565,306131,3036776,Abies spp,,86,17,3
33582,27.45411578,85.04436854,306735,3038255,Acacia catechu,,32,18,3
33583,27.44673912,85.03911797,306203,3037446,Adina cardifolia,,32,24,3
33584,27.44387376,85.03896795,306184,3037129,Albizia spp,,18,17,4
33585,27.44005272,85.03675631,305958,3036709,Alnus nepalensis,,94,16,4
33586,27.44728212,85.03914628,306207,3037506,Anogeissus latifolia,,49,19,2
33587,27.44824108,85.04731872,307017,3037600,Bombax ceiba,,61,16,4
33588,27.44933844,85.03826975,306124,3037736,Cedrela toona,,11,20,2
33589,27.44655265,85.04331454,306618,3037419,Abies spp,,70,30,1
33590,27.44650239,85.04152643,306441,3037416,Acacia catechu,,86,27,2
33591,27.44681104,85.04145818,306435,3037451,Adina cardifolia,,34,22,2
33592,27.44400415,85.04197243,306481,3037139,Albizia spp,,56,29,2
33593,27.45031498,85.03997043,306294,3037841,Alnus nepalensis,,45,20,4
33594,27.45131296,85.04294488,306590,3037947,Anogeissus latifolia,,12,20,1
33595,27.44806062,85.04325847,306615,3037586,Bombax ceiba,,17,21,4
33596,27.44826075,85.03951844,306246,3037614,Abies spp,,72,15,3
33597,27.44643608,85.03766426,306059,3037415,Acacia catechu,,50,15,1
