latitude,longitude,x,y,Name,species,code,diameter,height_m,class
27.45357437,85.04470567,306768,3038195,Rame kholsa,Bombax ceiba,,18,22,1
27.44720406,85.04248722,306537,3037492,Rame kholsa,Cedrela toona,,47,24,2
27.44220565,85.03665696,305952,3036948,Rame kholsa,Dalbergia sissoo,,44,27,2
27.44583486,85.04079902,306368,3037343,Rame kholsa,Eugenia Jambolana,,22,23,4
27.44489381,85.04505192,306787,3037232,Rame kholsa,Hymenodictyon excelsum,,82,20,2
27.44414128,85.03851833,306140,3037159,Rame kholsa,Lagerstroemia parviflora,,62,20,3
27.44966391,85.04420547,306712,3037762,Rame kholsa,Michelia champaca,,47,23,1
27.45199885,85.04040092,306340,3038027,Rame kholsa,Pinus roxburghii,,51,15,3
27.44540924,85.04249313,306535,3037294,Rame kholsa,Pinus wallichiana,,81,24,4
27.44185409,85.03659525,305946,3036909,Rame kholsa,Quercus spp,,70,18,1
27.44641255,85.04086017,306375,3037407,Rame kholsa,Schima wallichii,,48,18,4
27.45247548,85.04154459,306453,3038078,Rame kholsa,Shorea robusta,,38,26,4
27.44441959,85.04619161,306899,3037178,Rame kholsa,Terminalia alata,,98,22,2
27.44516733,85.04278757,306564,3037266,Rame kholsa,Trewia nudiflora,,68,27,3
27.43970757,85.03766818,306048,3036669,Rame kholsa,Tsuga spp,,38,21,1
27.44604931,85.04011874,306301,3037368,Rame kholsa,Terai spp,,62,20,2
27.44380819,85.04427786,306708,3037113,Rame kholsa,Hill spp,,65,24,4
27.44320646,85.03735451,306023,3037058,Rame kholsa,Abies spp,,27,28,3
27.44350113,85.04467545,306747,3037079,Rame kholsa,Acacia catechu,,75,28,3
27.43812839,85.03681387,305961,3036496,Rame kholsa,Adina cardifolia,,79,26,1
27.45000715,85.04588347,306878,3037798,Rame kholsa,Albizia spp,,59,21,4
27.45173883,85.04523339,306817,3037991,Rame kholsa,Alnus nepalensis,,17,24,3
27.44815248,85.04126304,306418,3037599,Rame kholsa,Anogeissus latifolia,,65,16,4
27.43847201,85.03615656,305896,3036535,Rame kholsa,Bombax ceiba,,20,21,2
27.45143111,85.04023456,306322,3037964,Rame kholsa,Cedrela toona,,33,25,4
27.43719626,85.03658322,305936,3036393,Rame kholsa,Dalbergia sissoo,,94,26,4
27.45258152,85.04473853,306769,3038085,Rame kholsa,Eugenia Jambolana,,78,29,2
27.44869444,85.03783074,306080,3037665,Rame kholsa,Hymenodictyon excelsum,,31,18,4
27.4494608,85.03839444,306137,3037749,Rame kholsa,Lagerstroemia parviflora,,76,15,3
27.45278353,85.04435863,306732,3038108,Rame kholsa,Michelia champaca,,26,18,2
27.44506503,85.0392296,306212,3037261,Rame kholsa,Pinus roxburghii,,68,29,2
27.45188633,85.04035786,306335,3038015,Rame kholsa,Pinus wallichiana,,83,15,1
27.44092863,85.03873357,306155,3036803,Rame kholsa,Quercus spp,,97,29,1
27.4406071,85.03654977,305939,3036771,Rame kholsa,Schima wallichii,,82,20,1
27.44985366,85.04484185,306775,3037782,Rame kholsa,Shorea robusta,,56,24,4
27.44413345,85.04453157,306734,3037149,Rame kholsa,Terminalia alata,,17,18,3
27.44421487,85.03850486,306138,3037167,Rame kholsa,Trewia nudiflora,,25,20,4
27.44846507,85.04062764,306356,3037635,Rame kholsa,Tsuga spp,,90,27,2
27.44152658,85.03948846,306231,3036868,Rame kholsa,Terai spp,,34,23,4
27.44636976,85.04013749,306304,3037404,Rame kholsa,Hill spp,,56,23,4
27.44350786,85.04199156,306482,3037084,Rame kholsa,Abies spp,,97,16,4
27.44792696,85.04783805,307068,3037564,Rame kholsa,Acacia catechu,,62,25,4
27.45076389,85.04094553,306391,3037889,Rame kholsa,Adina cardifolia,,35,15,1
27.4463446,85.04330684,306617,3037396,Rame kholsa,Albizia spp,,81,23,2
27.44780617,85.03899836,306194,3037565,Rame kholsa,Alnus nepalensis,,23,26,3
27.44466882,85.03982151,306269,3037216,Rame kholsa,Anogeissus latifolia,,32,17,4
27.44392077,85.04505299,306785,3037125,Rame kholsa,Bombax ceiba,,29,15,3
27.44807214,85.03833692,306129,3037595,Rame kholsa,Cedrela toona,,75,16,1
27.44959836,85.04033979,306329,3037761,Rame kholsa,Abies spp,,74,20,3
27.43946199,85.036926,305974,3036643,Rame kholsa,Acacia catechu,,40,18,3
27.4492646,85.04570797,306859,3037716,Rame kholsa,Adina cardifolia,,64,20,1
27.45127032,85.0392453,306224,3037948,Rame kholsa,Albizia spp,,52,20,2
27.44328844,85.04077819,306362,3037061,Rame kholsa,Alnus nepalensis,,38,17,1
27.45261899,85.04073287,306373,3038095,Rame kholsa,Anogeissus latifolia,,34,25,1
27.44453967,85.0434314,306626,3037196,Rame kholsa,Bombax ceiba,,56,24,3
27.45320041,85.04307304,306606,3038156,Rame kholsa,Cedrela toona,,33,28,4
27.44651549,85.04259474,306547,3037416,Rame kholsa,Dalbergia sissoo,,96,19,1
27.45431571,85.04152583,306455,3038282,Rame kholsa,Eugenia Jambolana,,69,20,4
27.44394569,85.0455758,306837,3037127,Rame kholsa,Hymenodictyon excelsum,,65,27,3
27.44592165,85.03922101,306212,3037355,Rame kholsa,Lagerstroemia parviflora,,19,26,3
27.45049851,85.04282789,306577,3037857,Rame kholsa,Michelia champaca,,95,20,3
27.45325597,85.04414152,306711,3038160,Rame kholsa,Pinus roxburghii,,21,15,3
27.4471599,85.03902181,306195,3037493,Rame kholsa,Pinus wallichiana,,20,27,3
27.44558456,85.04408217,306692,3037311,Rame kholsa,Quercus spp,,37,17,3
27.44724573,85.04309182,306597,3037496,Rame kholsa,Schima wallichii,,37,25,2
27.45030244,85.0407375,306370,3037839,Rame kholsa,Shorea robusta,,22,28,3
27.44572586,85.0443554,306719,3037326,Rame kholsa,Terminalia alata,,85,23,4
27.45061709,85.04337802,306631,3037869,Rame kholsa,Trewia nudiflora,,80,21,4
27.45064966,85.04477299,306769,3037871,Rame kholsa,Tsuga spp,,15,16,1
27.44454085,85.03843358,306132,3037204,Rame kholsa,Terai spp,,16,29,1
27.4496037,85.04334975,306627,3037757,Rame kholsa,Hill spp,,79,22,4
27.44488011,85.03905572,306194,3037240,Rame kholsa,Abies spp,,53,26,1
27.45464768,85.04306441,306607,3038316,Rame kholsa,Acacia catechu,,32,21,4
27.44658665,85.04269435,306557,3037424,Rame kholsa,Adina cardifolia,,13,16,1
27.44928297,85.04261663,306554,3037723,Rame kholsa,Albizia spp,,19,28,4
27.44678627,85.03835264,306128,3037453,Rame kholsa,Alnus nepalensis,,51,29,3
27.4471662,85.04488699,306775,3037485,Rame kholsa,Anogeissus latifolia,,72,16,4
27.44885341,85.0416209,306455,3037677,Rame kholsa,Bombax ceiba,,71,17,2
27.4503746,85.0457396,306864,3037839,Rame kholsa,Cedrela toona,,21,16,1
27.44707801,85.0473478,307018,3037471,Rame kholsa,Dalbergia sissoo,,58,26,1
27.45107936,85.04389526,306683,3037920,Rame kholsa,Eugenia Jambolana,,62,25,1
27.45144259,85.04442605,306736,3037959,Rame kholsa,Hymenodictyon excelsum,,19,29,4
27.4524116,85.04316446,306613,3038068,Rame kholsa,Lagerstroemia parviflora,,33,25,4
27.44912258,85.03982392,306277,3037709,Rame kholsa,Michelia champaca,,78,22,3
27.44563228,85.0389398,306184,3037324,Rame kholsa,Pinus roxburghii,,10,24,2
27.4405675,85.03673438,305957,3036766,Rame kholsa,Pinus wallichiana,,25,28,1
27.45553592,85.04272913,306576,3038415,Rame kholsa,Quercus spp,,17,22,4
27.43926193,85.03727556,306008,3036621,Rame kholsa,Schima wallichii,,47,19,1
27.44569642,85.03817781,306109,3037332,Rame kholsa,Shorea robusta,,15,17,4
27.45288335,85.04153523,306453,3038123,Rame kholsa,Terminalia alata,,77,17,1
27.44117753,85.03718651,306003,3036833,Rame kholsa,Trewia nudiflora,,35,19,1
27.4427721,85.03683743,305971,3037010,Rame kholsa,Tsuga spp,,47,20,1
27.4415721,85.03805748,306090,3036875,Rame kholsa,Terai spp,,93,26,1
27.45232694,85.04292436,306590,3038059,Rame kholsa,Hill spp,,93,24,3
27.43887814,85.0366823,305949,3036579,Rame kholsa,Abies spp,,62,24,3
27.44808383,85.04681625,306967,3037583,Rame kholsa,Acacia catechu,,67,19,3
27.4500849,85.04338209,306631,3037810,Rame kholsa,Adina cardifolia,,52,28,1
27.44348732,85.03731912,306020,3037089,Rame kholsa,Albizia spp,,24,24,3
27.44246437,85.03976586,306260,3036972,Rame kholsa,Alnus nepalensis,,40,21,1
27.44131087,85.03766929,306051,3036847,Rame kholsa,Anogeissus latifolia,,95,21,2
27.45171312,85.03984194,306284,3037996,Rame kholsa,Bombax ceiba,,82,23,1
27.44328734,85.03861368,306148,3037065,Rame kholsa,Cedrela toona,,53,23,3
27.45276364,85.04386481,306683,3038106,Rame kholsa,Abies spp,,95,21,4
27.44567105,85.04508006,306791,3037319,Rame kholsa,Acacia catechu,,25,24,2
27.44455174,85.04057003,306343,3037202,Rame kholsa,Adina cardifolia,,71,29,4
27.44991699,85.0423978,306533,3037793,Rame kholsa,Albizia spp,,63,16,4
27.44554375,85.04038057,306326,3037312,Rame kholsa,Alnus nepalensis,,17,29,3
27.45008246,85.04445513,306737,3037808,Rame kholsa,Anogeissus latifolia,,33,21,1
27.44917167,85.04139569,306433,3037712,Rame kholsa,Bombax ceiba,,90,16,1
27.45073985,85.04630227,306921,3037878,Rame kholsa,Abies spp,,33,29,1
27.44572642,85.04390388,306675,3037327,Rame kholsa,Acacia catechu,,73,17,1
27.44376091,85.04101416,306386,3037113,Rame kholsa,Adina cardifolia,,67,15,1
27.44765659,85.04650332,306935,3037536,Rame kholsa,Albizia spp,,52,19,3
27.44330614,85.0435972,306640,3037059,Rame kholsa,Alnus nepalensis,,74,20,4
27.45093014,85.04600572,306892,3037900,Rame kholsa,Anogeissus latifolia,,82,21,4
27.4471174,85.04182015,306471,3037484,Rame kholsa,Bombax ceiba,,83,29,1
27.44672534,85.04023546,306314,3037443,Rame kholsa,Cedrela toona,,66,29,2
27.451726,85.04229738,306527,3037994,Rame kholsa,Dalbergia sissoo,,32,17,3
27.44731801,85.0474493,307028,3037497,Rame kholsa,Eugenia Jambolana,,78,16,3
27.44934986,85.04196362,306489,3037731,Rame kholsa,Hymenodictyon excelsum,,45,16,3
27.45302452,85.04037605,306339,3038141,Rame kholsa,Lagerstroemia parviflora,,44,22,1
27.45048597,85.04329696,306623,3037855,Rame kholsa,Michelia champaca,,85,27,3
27.44592157,85.04294454,306580,3037350,Rame kholsa,Pinus roxburghii,,65,22,4
27.44449223,85.04227322,306511,3037192,Rame kholsa,Pinus wallichiana,,34,26,2
27.44850909,85.04250195,306541,3037637,Rame kholsa,Quercus spp,,37,29,2
27.45144093,85.04430717,306725,3037959,Rame kholsa,Schima wallichii,,13,15,1
27.44523645,85.0418733,306473,3037275,Rame kholsa,Shorea robusta,,59,17,3
27.44492886,85.04637904,306918,3037234,Rame kholsa,Terminalia alata,,94,19,2
27.44648012,85.03816361,306109,3037419,Rame kholsa,Trewia nudiflora,,28,25,1
27.44684306,85.0379686,306090,3037460,Rame kholsa,Tsuga spp,,61,29,1
27.44836638,85.03860995,306156,3037627,Rame kholsa,Terai spp,,80,30,1
27.45281741,85.04040891,306342,3038118,Rame kholsa,Hill spp,,83,18,3
27.45165724,85.04273092,306569,3037986,Rame kholsa,Abies spp,,47,18,2
27.44134614,85.03708324,305993,3036852,Rame kholsa,Acacia catechu,,99,22,4
27.44595271,85.03974024,306264,3037358,Rame kholsa,Adina cardifolia,,82,25,1
27.44440289,85.04327958,306611,3037181,Rame kholsa,Albizia spp,,78,18,2
27.4447267,85.04552665,306834,3037213,Rame kholsa,Alnus nepalensis,,88,18,2
27.45214049,85.0446111,306756,3038036,Rame kholsa,Anogeissus latifolia,,68,18,3
27.44845428,85.03934818,306229,3037636,Rame kholsa,Bombax ceiba,,56,28,3
27.45224284,85.0412856,306427,3038053,Rame kholsa,Cedrela toona,,100,28,3
27.44702933,85.04320978,306608,3037472,Rame kholsa,Dalbergia sissoo,,82,27,1
27.44805675,85.04097936,306390,3037589,Rame kholsa,Eugenia Jambolana,,67,22,3
27.44605157,85.04704349,306986,3037358,Rame kholsa,Hymenodictyon excelsum,,23,25,4
27.44674343,85.04650172,306933,3037435,Rame kholsa,Lagerstroemia parviflora,,14,16,3
27.44347784,85.03766141,306054,3037087,Rame kholsa,Michelia champaca,,82,15,4
27.44521383,85.04146499,306433,3037274,Rame kholsa,Pinus roxburghii,,91,15,4
27.43879953,85.03730011,306010,3036569,Rame kholsa,Pinus wallichiana,,44,19,2
27.45301432,85.04151352,306451,3038138,Rame kholsa,Quercus spp,,90,28,3
27.43747661,85.03607934,305887,3036425,Rame kholsa,Schima wallichii,,100,30,2
27.44340884,85.04260457,306542,3037072,Rame kholsa,Shorea robusta,,54,26,2
27.44643175,85.04725381,307007,3037399,Rame kholsa,Terminalia alata,,27,28,4
27.44829676,85.04060616,306353,3037616,Rame kholsa,Trewia nudiflora,,71,16,1
27.44780955,85.03920998,306214,3037565,Rame kholsa,Tsuga spp,,35,29,2
27.4501623,85.04581869,306872,3037815,Rame kholsa,Terai spp,,17,24,3
27.43866235,85.03651882,305932,3036555,Rame kholsa,Hill spp,,71,17,4
27.44440836,85.04542383,306823,3037178,Rame kholsa,Abies spp,,67,15,4
27.43926019,85.03621803,305904,3036622,Rame kholsa,Acacia catechu,,93,20,3
27.44374146,85.04713378,306991,3037102,Rame kholsa,Adina cardifolia,,65,16,1
27.44470477,85.03918005,306206,3037221,Rame kholsa,Albizia spp,,76,18,3
27.4432337,85.04662027,306939,3037046,Rame kholsa,Alnus nepalensis,,20,17,3
27.44579824,85.0379422,306086,3037344,Rame kholsa,Anogeissus latifolia,,50,21,1
27.44913394,85.03897526,306194,3037712,Rame kholsa,Bombax ceiba,,59,16,2
27.44671275,85.03785613,306079,3037445,Rame kholsa,Cedrela toona,,16,26,2
27.45126568,85.04474361,306768,3037939,Rame kholsa,Abies spp,,29,16,3
27.44078677,85.03838782,306121,3036788,Rame kholsa,Acacia catechu,,81,18,1
27.45441029,85.04155071,306457,3038292,Rame kholsa,Adina cardifolia,,20,30,3
27.44989462,85.04247361,306541,3037791,Rame kholsa,Albizia spp,,58,21,1
27.4478092,85.04348452,306637,3037558,Rame kholsa,Alnus nepalensis,,63,25,4
27.4449646,85.04363134,306647,3037243,Rame kholsa,Anogeissus latifolia,,19,22,1
27.44614463,85.04043812,306333,3037378,Rame kholsa,Bombax ceiba,,28,22,4
27.44401777,85.04587129,306866,3037134,Rame kholsa,Cedrela toona,,58,28,3
27.45368308,85.04284988,306585,3038210,Rame kholsa,Dalbergia sissoo,,92,21,1
27.45100811,85.0412828,306425,3037916,Rame kholsa,Eugenia Jambolana,,75,24,3
27.44234254,85.03760801,306047,3036961,Rame kholsa,Hymenodictyon excelsum,,17,17,4
27.44253735,85.03825894,306111,3036982,Rame kholsa,Lagerstroemia parviflora,,53,26,4
27.4513265,85.04259699,306555,3037949,Rame kholsa,Michelia champaca,,41,17,2
27.44346579,85.04227483,306510,3037079,Rame kholsa,Pinus roxburghii,,29,26,1
27.45049509,85.04110696,306407,3037859,Rame kholsa,Pinus wallichiana,,58,28,2
27.44490388,85.04671078,306951,3037231,Rame kholsa,Quercus spp,,21,22,4
27.44943401,85.03910339,306207,3037745,Rame kholsa,Schima wallichii,,65,18,1
27.4433082,85.04068698,306353,3037064,Rame kholsa,Shorea robusta,,42,28,1
27.44365607,85.04496186,306776,3037095,Rame kholsa,Terminalia alata,,49,18,3
27.44797422,85.03761306,306057,3037585,Rame kholsa,Trewia nudiflora,,94,24,3
27.44132318,85.03795984,306080,3036848,Rame kholsa,Tsuga spp,,17,20,4
27.44978754,85.03882032,306179,3037784,Rame kholsa,Terai spp,,90,26,1
27.45108567,85.0392751,306227,3037928,Rame kholsa,Hill spp,,56,17,4
27.45074645,85.04461083,306753,3037882,Rame kholsa,Abies spp,,21,21,3
27.44936724,85.04510318,306800,3037728,Rame kholsa,Acacia catechu,,30,28,2
27.44395424,85.04337231,306619,3037131,Rame kholsa,Adina cardifolia,,81,15,1
27.4510686,85.04533116,306825,3037916,Rame kholsa,Albizia spp,,47,30,2
27.44497786,85.03891224,306180,3037251,Rame kholsa,Alnus nepalensis,,10,29,2
27.43783595,85.03629659,305909,3036464,Rame kholsa,Anogeissus latifolia,,46,22,1
27.44659062,85.04668537,306951,3037418,Rame kholsa,Bombax ceiba,,66,16,2
27.44225438,85.03876158,306160,3036950,Rame kholsa,Cedrela toona,,38,30,1
27.44005149,85.03806998,306088,3036707,Rame kholsa,Dalbergia sissoo,,21,28,1
27.44048911,85.03624215,305908,3036758,Rame kholsa,Eugenia Jambolana,,58,16,2
27.451347,85.04298696,306594,3037951,Rame kholsa,Hymenodictyon excelsum,,83,29,4
27.43904172,85.03667186,305948,3036597,Rame kholsa,Lagerstroemia parviflora,,36,21,2
27.44783771,85.04524835,306811,3037558,Rame kholsa,Michelia champaca,,29,28,3
27.44322574,85.03754227,306042,3037059,Rame kholsa,Pinus roxburghii,,72,18,1
27.44787282,85.03761751,306057,3037574,Rame kholsa,Pinus wallichiana,,90,20,2
27.4433743,85.03805217,306092,3037075,Rame kholsa,Quercus spp,,100,30,1
27.44443303,85.04653639,306933,3037179,Rame kholsa,Schima wallichii,,72,21,2
27.45084523,85.04446662,306739,3037893,Rame kholsa,Shorea robusta,,24,25,3
27.44708307,85.04569613,306854,3037474,Rame kholsa,Terminalia alata,,79,18,3
27.44379994,85.0371231,306001,3037124,Rame kholsa,Trewia nudiflora,,71,16,4
27.44510861,85.04277138,306562,3037260,Rame kholsa,Tsuga spp,,52,26,3
27.4375828,85.03623831,305903,3036436,Rame kholsa,Terai spp,,90,16,2
27.4450938,85.04529841,306812,3037254,Rame kholsa,Hill spp,,44,25,3
27.44617127,85.03840772,306132,3037384,Rame kholsa,Abies spp,,55,20,4
27.44693955,85.04478061,306764,3037460,Rame kholsa,Acacia catechu,,85,22,1
27.43892406,85.0361135,305893,3036585,Rame kholsa,Adina cardifolia,,95,22,3
27.44844868,85.03896298,306191,3037636,Rame kholsa,Albizia spp,,29,18,1
27.45202737,85.04002006,306302,3038031,Rame kholsa,Alnus nepalensis,,87,20,3
27.44240815,85.03870294,306155,3036967,Rame kholsa,Anogeissus latifolia,,92,20,1
27.4445852,85.04366159,306649,3037200,Rame kholsa,Bombax ceiba,,94,17,3
27.44744771,85.04464206,306751,3037516,Rame kholsa,Cedrela toona,,72,24,2
27.44898067,85.03966396,306261,3037694,Rame kholsa,Abies spp,,66,25,1
27.44667006,85.04037762,306328,3037437,Rame kholsa,Acacia catechu,,93,21,3
27.44417228,85.04147338,306432,3037158,Rame kholsa,Adina cardifolia,,96,29,4
27.44717073,85.04156465,306446,3037490,Rame kholsa,Albizia spp,,75,18,4
27.45077724,85.04067545,306365,3037891,Rame kholsa,Alnus nepalensis,,100,23,4
27.44252228,85.04006198,306289,3036977,Rame kholsa,Anogeissus latifolia,,92,16,2
27.44503522,85.04402157,306685,3037250,Rame kholsa,Bombax ceiba,,50,22,3
27.4521222,85.04331421,306628,3038036,Rame kholsa,Cedrela toona,,55,27,2
27.45050362,85.04068924,306365,3037861,Rame kholsa,Dalbergia sissoo,,82,24,3
27.4503712,85.03925605,306224,3037848,Rame kholsa,Eugenia Jambolana,,89,15,4
27.44877452,85.04163678,306456,3037668,Rame kholsa,Hymenodictyon excelsum,,30,15,2
27.44473089,85.04461969,306744,3037215,Rame kholsa,Lagerstroemia parviflora,,75,20,2
27.44436263,85.03753911,306043,3037185,Rame kholsa,Michelia champaca,,90,30,4
27.44801843,85.04516582,306804,3037579,Rame kholsa,Pinus roxburghii,,97,22,4
27.45212012,85.0434124,306637,3038036,Rame kholsa,Pinus wallichiana,,88,27,4
27.45097505,85.04053703,306351,3037913,Rame kholsa,Quercus spp,,35,30,3
27.44800134,85.03991983,306285,3037585,Rame kholsa,Schima wallichii,,70,29,1
27.44544078,85.04512106,306795,3037293,Rame kholsa,Shorea robusta,,78,20,2
27.44242615,85.03824512,306110,3036970,Rame kholsa,Terminalia alata,,65,15,2
27.44628289,85.03740948,306034,3037398,Rame kholsa,Trewia nudiflora,,69,15,4
27.45024648,85.04385359,306678,3037827,Rame kholsa,Tsuga spp,,43,22,3
27.45519648,85.04344975,306646,3038377,Rame kholsa,Terai spp,,50,19,3
27.44455918,85.04292698,306576,3037199,Rame kholsa,Hill spp,,85,16,1
27.44349461,85.04196792,306480,3037082,Rame kholsa,Abies spp,,66,28,2
27.44335933,85.04206716,306489,3037067,Rame kholsa,Acacia catechu,,81,19,3
27.45382951,85.0410279,306405,3038229,Rame kholsa,Adina cardifolia,,48,16,4
27.4520578,85.04024868,306325,3038034,Rame kholsa,Albizia spp,,62,18,2
27.44933425,85.04593845,306882,3037723,Rame kholsa,Alnus nepalensis,,57,26,2
27.43990446,85.03725381,306007,3036692,Rame kholsa,Anogeissus latifolia,,37,23,1
27.45185916,85.04406283,306701,3038006,Rame kholsa,Bombax ceiba,,45,25,2
27.45424003,85.04347762,306648,3038271,Rame kholsa,Cedrela toona,,28,18,4
27.45273426,85.0433061,306628,3038104,Rame kholsa,Dalbergia sissoo,,48,28,2
27.44910285,85.04694269,306981,3037696,Rame kholsa,Eugenia Jambolana,,26,18,2
27.44642485,85.03923932,306215,3037411,Rame kholsa,Hymenodictyon excelsum,,67,27,4
27.44955167,85.03983759,306280,3037757,Rame kholsa,Lagerstroemia parviflora,,83,29,4
27.44525439,85.04513507,306796,3037272,Rame kholsa,Michelia champaca,,52,27,3
27.443886,85.03941753,306228,3037130,Rame kholsa,Pinus roxburghii,,10,15,1
27.45354675,85.04464032,306761,3038192,Rame kholsa,Pinus wallichiana,,55,20,1
27.44394688,85.0408135,306366,3037134,Rame kholsa,Quercus spp,,22,21,1
27.44808732,85.04391679,306680,3037588,Rame kholsa,Schima wallichii,,55,20,2
27.44156801,85.03785749,306070,3036875,Rame kholsa,Shorea robusta,,89,29,4
27.4487633,85.03894417,306190,3037671,Rame kholsa,Terminalia alata,,70,15,3
27.44316662,85.04611289,306889,3037039,Rame kholsa,Trewia nudiflora,,19,27,3
27.43961324,85.03740662,306022,3036659,Rame kholsa,Tsuga spp,,79,29,4
27.44164309,85.03862039,306145,3036882,Rame kholsa,Terai spp,,12,19,4
27.44742338,85.04066244,306357,3037520,Rame kholsa,Hill spp,,40,15,1
27.44616343,85.04102376,306391,3037379,Rame kholsa,Abies spp,,92,26,1
27.44513925,85.04651766,306932,3037257,Rame kholsa,Acacia catechu,,11,29,2
27.45089217,85.0461489,306906,3037895,Rame kholsa,Adina cardifolia,,63,21,4
27.44546854,85.04395369,306679,3037298,Rame kholsa,Albizia spp,,53,19,2
27.44743124,85.04085058,306376,3037520,Rame kholsa,Alnus nepalensis,,49,26,1
27.44806569,85.04774953,307059,3037580,Rame kholsa,Anogeissus latifolia,,29,21,4
27.45135506,85.04442226,306736,3037949,Rame kholsa,Bombax ceiba,,92,19,4
27.45419518,85.0425593,306557,3038267,Rame kholsa,Cedrela toona,,59,25,4
27.44522566,85.04016251,306304,3037277,Rame kholsa,Abies spp,,52,16,1
